event_id,category_id,title,closed,link
EONET_18647,wildfires,"MICAWBER Wildfire, Creek, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18647
EONET_18652,wildfires,"Water Moccasin Wildfire, Love, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18652
EONET_18653,wildfires,"Salt Fork Wildfire, Jackson, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18653
EONET_18649,wildfires,"Neon Beige Wildfire, Oldham, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18649
EONET_18645,wildfires,"Moreau River Wildfire, Dewey, South Dakota",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18645
EONET_18650,wildfires,"Quail AB Rx Prescribed Fire, Clay, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18650
EONET_18762,wildfires,"Cottonwood Wildfire, Lincoln, Nebraska",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18762
EONET_18655,wildfires,"BOY SCOUT Wildfire, Osage, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18655
EONET_18864,wildfires,"Collier Creek Comp 32 RX Prescribed Fire, Winston, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18864
EONET_18656,wildfires,"FIVE Wildfire, Osage, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18656
EONET_18667,wildfires,"SHNF C-45 RX Prescribed Fire, Walker, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18667
EONET_18664,wildfires,"RX Wildhorse South Prescribed Fire, Le Flore, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18664
EONET_18666,wildfires,"SHNF C-19/20 RX Prescribed Fire, Walker, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18666
EONET_18669,wildfires,"RX Little Missouri Mountain Prescribed Fire, Polk, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18669
EONET_18805,wildfires,"RX Gee Creek Prescribed Fire, Johnson, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18805
EONET_18670,wildfires,"RX PCS Holly Mountain Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18670
EONET_18676,wildfires,"Sherman Hunt Camp South &amp; Quail F RX Prescribed Fire, Clay, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18676
EONET_18672,wildfires,"State of IL East RX Prescribed Fire, Jackson, Illinois",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18672
EONET_18668,wildfires,"RX Fourche Valley Unit 3 Prescribed Fire, Yell, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18668
EONET_18675,wildfires,"RX CALV BU 127-128 Prescribed Fire, Vernon, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18675
EONET_19192,wildfires,"Morton Mtn AP RX Prescribed Fire, Oconee, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19192
EONET_18773,wildfires,"Woodlawn Wildfire, McCormick, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18773
EONET_18678,wildfires,"Butcher Hollow Block 1 RX Prescribed Fire, Reynolds, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18678
EONET_18677,wildfires,"Bounds Branch RX Prescribed Fire, Dent, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18677
EONET_18679,wildfires,"Essman Spring Landscape RX Prescribed Fire, Butler, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18679
EONET_18657,wildfires,"YEARLING PASTURE Wildfire, Osage, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18657
EONET_18663,wildfires,"Dodge Hollow RX Prescribed Fire, Barry, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18663
EONET_18692,wildfires,"RX DRAKE RANCH SW Prescribed Fire, Murray, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18692
EONET_18688,wildfires,"Bicycle Bridge Wildfire, Marshall, Kansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18688
EONET_18687,wildfires,"RX Forks 1 &amp; 2 Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18687
EONET_18690,wildfires,"RX Sherman Mountain Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18690
EONET_18654,wildfires,"Morrill Wildfire, Garden, Nebraska",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18654
EONET_18683,wildfires,"RX Jake&#039;s Creek KV Prescribed Fire, Pope, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18683
EONET_18682,wildfires,"RX Dry Branch Prescribed Fire, Pope, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18682
EONET_19372,wildfires,"C-211 LC RX Prescribed Fire, McCormick, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19372
EONET_18680,wildfires,"SHNF COMP 102 RX Prescribed Fire, San Jacinto, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18680
EONET_18685,wildfires,"RX Bad Branch Prescribed Fire, Stone, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18685
EONET_18693,wildfires,"Vance Barnett RX Prescribed Fire, Shannon, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18693
EONET_18662,wildfires,"Devil&#039;s Well Rx Prescribed Fire, Shannon, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18662
EONET_18681,wildfires,"RX Soda Hollow Prescribed Fire, Franklin, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18681
EONET_19193,wildfires,"RUSSELL MOUNTAIN AP RX Prescribed Fire, Oconee, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19193
EONET_19199,wildfires,"C-40 EN SOUTH RX Prescribed Fire, Union, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19199
EONET_18691,wildfires,"Anderson Bridge Wildfire, Cherry, Nebraska",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18691
EONET_18651,wildfires,"Qury Wildfire, Custer, South Dakota",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18651
EONET_18658,wildfires,"Road 203 Wildfire, Thomas, Nebraska",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18658
EONET_18671,wildfires,"MOREAU RIVER Wildfire, Dewey, South Dakota",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18671
EONET_18694,wildfires,"RX DRAKE RANCH Prescribed Fire, Murray, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18694
EONET_19211,wildfires,"Hale Ridge East/West RX Prescribed Fire, Rabun, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19211
EONET_19200,wildfires,"C-107 C-119 BLOCKS B EN RX Prescribed Fire, Newberry, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19200
EONET_19373,wildfires,"C-297 LC RX Prescribed Fire, McCormick, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19373
EONET_18526,wildfires,"Yellow Wildfire, Moore, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18526
EONET_18531,wildfires,"RX PCS White Oak Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18531
EONET_19210,wildfires,"Compartment 113 RX Prescribed Fire, Jasper, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19210
EONET_19374,wildfires,"C-202 &amp; 203 LC RX Prescribed Fire, Abbeville, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19374
EONET_18659,wildfires,"Morris Hill RX Prescribed Fire, Alleghany, Virginia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18659
EONET_18527,wildfires,"Cabin Creek Wildfire, Gray, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18527
EONET_18696,wildfires,"Compartment 182 RX Prescribed Fire, Greene, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18696
EONET_18532,wildfires,"Porcupine Creek Wildfire, Campbell, Wyoming",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18532
EONET_18665,wildfires,"Salina Canyon East RX Prescribed Fire, Sevier, Utah",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18665
EONET_18536,wildfires,"Rock Ridge Wildfire, Chouteau, Montana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18536
EONET_18540,wildfires,"Eldorado Wildfire, Teton, Montana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18540
EONET_18546,wildfires,"South Patrol North RX Prescribed Fire, Will, Illinois",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18546
EONET_18542,wildfires,"RX Interior Pastures 2 Prescribed Fire, Comanche, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18542
EONET_18544,wildfires,"440 Wildfire, Dixie, Florida",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18544
EONET_18528,wildfires,"OLD BOWLING GREEN Wildfire, Polk, Florida",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18528
EONET_18554,wildfires,"Bienville CPT 30 Sub1 CPT 20 Sub1 RX Prescribed Fire, Scott, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18554
EONET_18552,wildfires,"11A/11B/11C RX Prescribed Fire, Jasper, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18552
EONET_18550,wildfires,"Compartment 174 RX Prescribed Fire, Greene, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18550
EONET_18551,wildfires,"Compartment 160 RX Prescribed Fire, Putnam, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18551
EONET_18558,wildfires,"Homochitto BB 15 Sub 1 RX Prescribed Fire, Franklin, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18558
EONET_19230,wildfires,"BORDER 1 RX Prescribed Fire, Cochise, Arizona",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19230
EONET_18560,wildfires,"Site 2 RX Prescribed Fire, Clay, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18560
EONET_18547,wildfires,"RX Sugar Creek 2 Prescribed Fire, Lee, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18547
EONET_18839,wildfires,"Hall RX Prescribed Fire, Lawrence, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18839
EONET_18557,wildfires,"Compartment 118 RX Prescribed Fire, Jasper, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18557
EONET_18553,wildfires,"25A/25B/25C RX Prescribed Fire, Jones, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18553
EONET_19209,wildfires,"Compartment 146-147 RX Prescribed Fire, Putnam, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19209
EONET_18530,wildfires,"Chokecherry RX Prescribed Fire, Thomas, Nebraska",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18530
EONET_18697,wildfires,"Site 3 B&amp;E RX Prescribed Fire, Talladega, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18697
EONET_18561,wildfires,"Flag MTN A-E RX Prescribed Fire, Cleburne, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18561
EONET_18563,wildfires,"Compartment 5-6-7 RX Prescribed Fire, Jones, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18563
EONET_19201,wildfires,"C-10/11 EN RX Prescribed Fire, Chester, South Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19201
EONET_18537,wildfires,"FPL Solar Field (26) Wildfire, Hendry, Florida",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18537
EONET_18535,wildfires,"EAST TOWER Wildfire, Dare, North Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18535
EONET_18648,wildfires,"MTN Longleaf North Unit Rx Prescribed Fire, Calhoun, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18648
EONET_18573,wildfires,"Carroll - CR 150 Wildfire, Carroll, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18573
EONET_18571,wildfires,"Rhea - Robinson RX Prescribed Fire, Rhea, Tennessee",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18571
EONET_18562,wildfires,"RX Mount Ida 9 Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18562
EONET_18570,wildfires,"Chickasawhay CPT 408 409 RX Prescribed Fire, Wayne, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18570
EONET_18974,wildfires,"Quail 1/3/7/9/10/11 RX Prescribed Fire, Cleburne, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18974
EONET_18549,wildfires,"BLACK KETTLE RX Prescribed Fire, Roger Mills, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18549
EONET_18978,wildfires,"Compartment 40B RX Prescribed Fire, Hale, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18978
EONET_18569,wildfires,"RX KIS BU 10 Prescribed Fire, Natchitoches, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18569
EONET_18556,wildfires,"Helen Wildfire, Mora, New Mexico",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18556
EONET_18565,wildfires,"Hancock - Dickerson Rd Wildfire, Hancock, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18565
EONET_18575,wildfires,"RX Caddo Pond (C47 Old Growth) Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18575
EONET_18583,wildfires,"Rawlins Co TP Wildfire, Rawlins, Kansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18583
EONET_18555,wildfires,"Tombigbee IU 9-1 RX Prescribed Fire, Chickasaw, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18555
EONET_18533,wildfires,"Savannah Wildfire, Liberty, Florida",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18533
EONET_18577,wildfires,"RX PCS Square Rock 3&amp;4 Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18577
EONET_18578,wildfires,"RX CAN BU 21 Prescribed Fire, Webster, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18578
EONET_18574,wildfires,"RX CAN BU 17-20 Prescribed Fire, Claiborne, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18574
EONET_18580,wildfires,"Lower Shoal B&amp;C RX Prescribed Fire, Cleburne, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18580
EONET_18579,wildfires,"Horn Mtn West RX Prescribed Fire, Clay, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18579
EONET_18581,wildfires,"Chickasawhay CPT 395 398 399  RX Prescribed Fire, Wayne, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18581
EONET_18582,wildfires,"Compartment 18 RX Prescribed Fire, Macon, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18582
EONET_18977,wildfires,"Compartment 51 RX Prescribed Fire, Bibb, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18977
EONET_18576,wildfires,"RX Blackfork Alpha Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18576
EONET_18566,wildfires,"Pocket South RX Prescribed Fire, Walker, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18566
EONET_18564,wildfires,"Compartments 1-2-3 RX Prescribed Fire, Jones, Georgia",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18564
EONET_18586,wildfires,"Doyle 3 RX Prescribed Fire, Will, Illinois",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18586
EONET_18309,wildfires,"TUS Wolfe Ridge RX Prescribed Fire, Clay, North Carolina",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18309
EONET_18534,wildfires,"BrB04 RX Prescribed Fire, Covington, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18534
EONET_18591,wildfires,"Pinnacle RX Prescribed Fire, Talladega, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18591
EONET_18308,wildfires,"Raven Rock D/Pilgrims Rest A RX Prescribed Fire, Cleburne, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18308
EONET_18873,wildfires,"RX BIG OK Prescribed Fire, Pittsburg, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18873
EONET_18976,wildfires,"Compartment 31 RX Prescribed Fire, Bibb, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18976
EONET_18587,wildfires,"RX CAN BU 22-23 Prescribed Fire, Webster, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18587
EONET_18588,wildfires,"LIRI NE Complex RX Prescribed Fire, Cherokee, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18588
EONET_18317,wildfires,"BSW 05/06 RX Prescribed Fire, Covington, Alabama",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18317
EONET_18311,wildfires,"RX Mount Ida 18 25 29 Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18311
EONET_18318,wildfires,"RX CAT BU 52 Prescribed Fire, Grant, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18318
EONET_18314,wildfires,"RX Redbank Units 456 Prescribed Fire, Garland, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18314
EONET_18590,wildfires,"RX Red Lick Prescribed Fire, Le Flore, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18590
EONET_18313,wildfires,"RX Johnson Creek 3 Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18313
EONET_18323,wildfires,"East Range Unit A RX Prescribed Fire, Pulaski, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18323
EONET_18315,wildfires,"Kellogg Wildfire, Schleicher, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18315
EONET_18312,wildfires,"Bascom Road Wildfire, Pittsburg, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18312
EONET_18326,wildfires,"RX Rorie North 2 Prescribed Fire, Baxter, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18326
EONET_18320,wildfires,"Bunker South RX Prescribed Fire, Dent, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18320
EONET_18324,wildfires,"RX PCS Freedom Mountain Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18324
EONET_18328,wildfires,"RX OKWMR Interior Pastures Prescribed Fire, Comanche, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18328
EONET_18325,wildfires,"RX Daniels Mt and Greenshaw Prescribed Fire, Newton, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18325
EONET_18332,wildfires,"RX South Fouche Cove Unit 1 Prescribed Fire, Yell, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18332
EONET_18331,wildfires,"RX Fourmile Prescribed Fire, Yell, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18331
EONET_18327,wildfires,"RX Gap Creek12 13 14 Hickory Nut Mountain Prescribed Fire, Garland, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18327
EONET_18333,wildfires,"RX Fish Fry I &amp; II Prescribed Fire, McCurtain, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18333
EONET_18316,wildfires,"Doke Number Two Wildfire, Atoka, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18316
EONET_18329,wildfires,"Preusch-Smith RX Prescribed Fire, Pulaski, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18329
EONET_18334,wildfires,"RADAR RD (53) Wildfire, Polk, Florida",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18334
EONET_18336,wildfires,"RX White Oak East Prescribed Fire, Pope, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18336
EONET_18338,wildfires,"RX PCS Square Rock 1 and 2 Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18338
EONET_18346,wildfires,"Mill Buzzard RX Prescribed Fire, Shannon, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18346
EONET_18347,wildfires,"Rocky Branch RX Prescribed Fire, Texas, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18347
EONET_18345,wildfires,"Pineknot South RX Prescribed Fire, Carter, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18345
EONET_18337,wildfires,"RX CAT BU 36 Prescribed Fire, Grant, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18337
EONET_18341,wildfires,"RX Buff Creek Bill Prescribed Fire, Searcy, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18341
EONET_18340,wildfires,"RX Pink Twist Prescribed Fire, Franklin, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18340
EONET_18339,wildfires,"RX Buffalo Danny Prescribed Fire, McCurtain, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18339
EONET_18343,wildfires,"SUNRISE Wildfire, Okfuskee, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18343
EONET_18342,wildfires,"RX MO West 33 Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18342
EONET_18335,wildfires,"RX WINN BU 65 Prescribed Fire, Winn, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18335
EONET_18349,wildfires,"Rx Hardin 1762 Prescribed Fire, Hardin, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18349
EONET_18350,wildfires,"Rx Trinity 1763 Prescribed Fire, Trinity, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18350
EONET_18351,wildfires,"Rx Houston 1860 Prescribed Fire, Houston, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18351
EONET_18352,wildfires,"Rx Trinity 1851 Prescribed Fire, Trinity, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18352
EONET_18353,wildfires,"Rx Anderson 1713 Prescribed Fire, Anderson, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18353
EONET_18354,wildfires,"Rx Lamar 1874 Prescribed Fire, Lamar, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18354
EONET_18355,wildfires,"Rx Morris 1706 Prescribed Fire, Morris, Texas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18355
EONET_18344,wildfires,"RX CALV BU 102-105 Prescribed Fire, Vernon, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18344
EONET_18310,wildfires,"Rehder Creek Wildfire, Musselshell, Montana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18310
EONET_18572,wildfires,"Brooklyn Divide RX Prescribed Fire, Jefferson, Montana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18572
EONET_18364,wildfires,"RX Bomag Bell Springs Prescribed Fire, Logan, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18364
EONET_18358,wildfires,"RX PCS Sugar Creek 3 Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18358
EONET_18154,wildfires,"HORSE HEAD Wildfire, Okfuskee, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18154
EONET_18357,wildfires,"RX PCS McConnell 2 and 3 Prescribed Fire, Scott, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18357
EONET_18365,wildfires,"RX White Oak East Prescribed Fire, Pope, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18365
EONET_18367,wildfires,"RX CALE BU 374 Prescribed Fire, Rapides, Louisiana",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18367
EONET_18361,wildfires,"RX Gobbler&#039;s Knob Prescribed Fire, Newton, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18361
EONET_18363,wildfires,"RX Whiskey Springs 2 Prescribed Fire, Crawford, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18363
EONET_18360,wildfires,"RX Hog Jaw 3 8 10 11 13 Mt Ida 3 Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18360
EONET_18149,wildfires,"RX Cedar East Prescribed Fire, Johnson, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18149
EONET_18356,wildfires,"RX FY26 BUFF Lower Wilderness BIL Prescribed Fire, Marion, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18356
EONET_18362,wildfires,"RX Buffalo 1856/57 Prescribed Fire, McCurtain, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18362
EONET_18366,wildfires,"RX Thorpe Mountain Prescribed Fire, Montgomery, Arkansas",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18366
EONET_18145,wildfires,"Turkey Creek Wildfire, Creek, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18145
EONET_18151,wildfires,"Kataja Wildfire, Perry, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18151
EONET_18155,wildfires,"CRAWFORD Wildfire, Osage, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18155
EONET_18359,wildfires,"Hancock - Texas Flat Rd/607 Wildfire, Hancock, Mississippi",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18359
EONET_18175,wildfires,"RX KENWOOD 38 Prescribed Fire, Delaware, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18175
EONET_18162,wildfires,"Wolf Mountain RX Prescribed Fire, Ripley, Missouri",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18162
EONET_18348,wildfires,"IDBR - COLSP F1 RX Prescribed Fire, Lake, Illinois",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18348
EONET_18158,wildfires,"Box Springs Road Wildfire, Pushmataha, Oklahoma",False,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18158
